Unnamed: 0.1,Unnamed: 0,User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web,Card Category,Rating
5292,5292,1715,1,Visa,Credit,4.76334E+15,Jun-23,488,YES,2,"$8,300 ",May-10,2010,No,Visa Platinum,0.230134509
5293,5293,1715,2,Amex,Credit,3.71833E+14,Jul-24,591,YES,2,"$6,200 ",Feb-11,2011,No,Amex Blue,0
5294,5294,1715,3,Visa,Debit,4.94815E+15,Mar-24,688,YES,2,"$11,795 ",Nov-13,2013,No,Visa Classic,0.359443879
5295,5295,1715,4,Discover,Credit,6.16789E+15,May-11,138,YES,1,"$7,900 ",Jun-08,2013,No,,0
5296,5296,1716,0,Discover,Credit,6.66628E+15,Feb-20,112,YES,1,"$12,900 ",Feb-20,2020,No,,0
5297,5297,1716,1,Visa,Debit,4.22392E+15,Dec-20,371,YES,2,"$6,556 ",Jan-20,2020,No,Visa Classic,0.97101272
5298,5298,1716,2,Mastercard,Credit,5.17049E+15,May-22,731,NO,1,"$3,800 ",May-15,2015,No,Mastercard Standard,0
5299,5299,1717,0,Visa,Credit,4.66242E+15,Oct-21,439,YES,2,"$7,800 ",Oct-07,2008,No,Visa Classic,0.583256101
5300,5300,1717,1,Mastercard,Credit,5.38273E+15,Feb-16,56,YES,2,"$10,900 ",Jun-06,2012,No,Mastercard Standard,0.146534857
5301,5301,1717,2,Mastercard,Debit,5.60274E+15,Dec-24,673,YES,1,"$1,846 ",Jan-05,2005,No,Mastercard Standard,0.146534857
5302,5302,1717,3,Mastercard,Debit (Prepaid),5.22274E+15,Aug-16,394,YES,1,$76 ,Sep-08,2015,No,Mastercard Standard,0.146534857
5303,5303,1717,4,Mastercard,Credit,5.05255E+15,Jul-20,940,NO,1,$0 ,Aug-10,2010,No,Mastercard Gold,0
5304,5304,1718,0,Visa,Credit,4.93649E+15,Jan-22,72,NO,1,"$13,400 ",Mar-19,2019,No,Visa Classic,0.40285205
5305,5305,1718,1,Visa,Credit,4.20969E+15,Jan-20,565,YES,1,"$15,800 ",Jan-20,2020,No,Visa Classic,0.40285205
5306,5306,1718,2,Visa,Debit,4.94996E+15,Jun-11,341,YES,1,"$14,744 ",Nov-10,2010,No,Visa Platinum,0.035056447
5307,5307,1719,0,Discover,Credit,6.19348E+15,Feb-20,669,YES,1,"$8,700 ",Jan-20,2020,No,,0
5308,5308,1719,1,Mastercard,Debit,5.19643E+15,Jan-22,696,YES,1,"$12,088 ",Jan-20,2020,No,Mastercard Standard,0.003492746
5309,5309,1719,2,Mastercard,Credit,5.24213E+15,Nov-24,288,YES,2,"$4,700 ",Jan-14,2014,No,Mastercard Gold,0
5310,5310,1719,3,Visa,Debit,4.93062E+15,Jan-24,514,YES,2,"$11,983 ",Feb-20,2020,No,Visa Platinum,0.01222461
5311,5311,1719,4,Mastercard,Debit,5.89449E+15,Feb-20,182,YES,1,"$11,557 ",Feb-20,2020,No,Mastercard Platinum,0.003358409
5312,5312,1720,0,Mastercard,Debit,5.88968E+15,Feb-20,815,YES,1,"$12,152 ",Jan-20,2020,No,Mastercard Standard,0
5313,5313,1720,1,Discover,Credit,6.12532E+15,Oct-23,681,YES,2,"$11,100 ",Jan-20,2020,No,,0
5314,5314,1721,0,Visa,Credit,4.47686E+15,Sep-22,669,YES,1,"$14,700 ",Mar-11,2011,No,Visa Gold,0
5315,5315,1722,0,Mastercard,Debit (Prepaid),5.75471E+15,Jun-21,827,NO,1,$52 ,Sep-02,2013,No,Mastercard Gold,0
5316,5316,1722,1,Mastercard,Debit,5.42755E+15,Dec-16,736,YES,1,"$3,224 ",Oct-10,2013,No,Mastercard Gold,0
5317,5317,1722,2,Visa,Debit,4.18631E+15,Nov-20,674,YES,2,"$23,001 ",Dec-07,2013,No,Visa Classic,0.334295973
5318,5318,1722,3,Mastercard,Debit,5.50776E+15,Jan-22,170,YES,1,"$23,652 ",Mar-05,2014,No,Mastercard Platinum,0.303465501
5319,5319,1722,4,Mastercard,Debit (Prepaid),5.76366E+15,Sep-20,688,YES,1,$86 ,Nov-07,2013,No,Mastercard Platinum,0.303465501
5320,5320,1723,0,Mastercard,Debit (Prepaid),5.1335E+15,Aug-21,528,YES,2,$80 ,Oct-07,2011,No,Mastercard Gold,0
5321,5321,1723,1,Mastercard,Debit,5.44368E+15,Oct-22,473,YES,1,"$26,097 ",Aug-07,2011,No,Mastercard Platinum,0.200531984
5322,5322,1723,2,Visa,Debit,4.55101E+15,May-23,466,YES,1,"$11,032 ",Nov-15,2015,No,Visa Platinum,0.254508888
5323,5323,1723,3,Visa,Credit,4.63223E+15,Jan-20,970,YES,1,"$8,900 ",Apr-04,2011,No,Visa Classic,0.067860387
5324,5324,1723,4,Amex,Credit,3.10401E+14,Feb-20,226,YES,2,"$4,700 ",Jan-20,2020,No,Amex Platinum,0
5325,5325,1724,0,Visa,Debit,4.92541E+15,May-22,460,YES,1,"$10,523 ",Oct-11,2011,No,Visa Classic,0
5326,5326,1724,1,Amex,Credit,3.27605E+14,Feb-20,199,YES,1,"$8,900 ",Feb-20,2020,No,Amex Blue,0
5327,5327,1725,0,Visa,Debit,4.9671E+15,May-21,962,YES,1,"$6,489 ",Jul-09,2013,No,Visa Classic,0
5328,5328,1725,1,Mastercard,Debit,5.49774E+15,Sep-20,24,NO,2,"$9,146 ",Dec-01,2012,No,Mastercard Gold,0
5329,5329,1726,0,Mastercard,Debit (Prepaid),5.01432E+15,Mar-24,622,YES,1,$66 ,Oct-19,2019,No,Mastercard Standard,0.117827726
5330,5330,1726,1,Visa,Debit,4.41774E+15,Jan-23,990,NO,1,"$18,138 ",Mar-15,2015,No,Visa Gold,0
5331,5331,1726,2,Mastercard,Debit,5.35221E+15,Feb-21,443,YES,1,"$23,238 ",Feb-14,2014,No,Mastercard Standard,0.117827726
5332,5332,1726,3,Mastercard,Debit,5.41064E+15,Sep-22,983,YES,1,"$20,706 ",Oct-13,2013,No,Mastercard Platinum,0.005118898
5333,5333,1726,4,Visa,Credit,4.76214E+15,Aug-22,495,YES,2,"$12,100 ",Jul-02,2010,No,Visa Classic,0.797245102
5334,5334,1727,0,Visa,Debit,4.36389E+15,Mar-20,662,YES,2,"$19,781 ",Nov-13,2013,No,Visa Gold,0
5335,5335,1727,1,Discover,Credit,6.96761E+15,Mar-23,334,YES,2,"$9,300 ",Oct-03,2012,No,,0
5336,5336,1727,2,Mastercard,Debit,5.26755E+15,Dec-22,984,NO,2,"$5,451 ",Jun-99,2012,No,Mastercard Platinum,0.089565173
5337,5337,1727,3,Visa,Debit,4.10325E+15,Feb-16,23,YES,2,"$6,491 ",Nov-07,2013,No,Visa Classic,0.482948463
5338,5338,1728,0,Visa,Credit,4.05108E+15,Feb-23,42,YES,1,"$6,900 ",Jan-20,2020,No,Visa Gold,0
5339,5339,1728,1,Amex,Credit,3.83476E+14,May-24,835,NO,2,"$6,100 ",Jan-20,2020,No,Amex Platinum,0
5340,5340,1729,0,Visa,Debit,4.83745E+15,May-22,288,YES,1,"$16,905 ",Jul-06,2008,No,Visa Classic,0
5341,5341,1730,0,Mastercard,Debit,5.503E+15,Apr-20,552,YES,1,"$47,153 ",Feb-02,2006,No,Mastercard Platinum,0.715606936
5342,5342,1730,1,Visa,Debit,4.77638E+15,Dec-22,190,YES,2,"$25,010 ",Jul-10,2010,No,Visa Gold,0
5343,5343,1731,0,Mastercard,Debit,5.17847E+15,Dec-22,562,YES,1,$232 ,Dec-09,2010,No,Mastercard Standard,0
5344,5344,1731,1,Mastercard,Credit,5.0122E+15,Feb-16,674,YES,2,$100 ,Aug-13,2013,No,Mastercard Standard,0
5345,5345,1731,2,Mastercard,Debit (Prepaid),5.85594E+15,Apr-17,656,YES,1,$80 ,Jul-03,2011,No,Mastercard Standard,0
5346,5346,1732,0,Amex,Credit,3.37444E+14,Dec-22,542,YES,2,"$3,300 ",Feb-20,2020,No,Amex Platinum,0
5347,5347,1733,0,Mastercard,Debit,5.79917E+15,Jan-21,85,YES,1,"$3,483 ",Jun-06,2013,No,Mastercard Standard,0
5348,5348,1733,1,Amex,Credit,3.45109E+14,Feb-24,963,YES,2,"$13,900 ",Jan-15,2015,No,Amex Blue,0
5349,5349,1734,0,Mastercard,Debit,5.15828E+15,Oct-24,616,YES,1,"$70,187 ",Jun-02,2011,No,Mastercard Platinum,0.475949288
5350,5350,1734,1,Visa,Debit,4.07758E+15,Dec-21,84,NO,2,"$7,821 ",Jan-11,2014,No,Visa Platinum,0.113821391
5351,5351,1734,2,Mastercard,Debit,5.97888E+15,Oct-24,708,YES,2,"$96,637 ",Jun-07,2007,No,Mastercard Platinum,0.475949288
5352,5352,1734,3,Discover,Credit,6.97763E+15,Mar-22,233,YES,2,"$44,200 ",Sep-16,2016,No,,0
5353,5353,1734,4,Visa,Debit (Prepaid),4.0658E+15,Aug-23,765,NO,1,$68 ,Mar-07,2007,No,Visa Classic,0.274128395
5354,5354,1734,5,Mastercard,Debit (Prepaid),5.32034E+15,Jan-21,628,YES,1,$54 ,Jan-14,2014,No,Mastercard Platinum,0.475949288
5355,5355,1734,6,Mastercard,Debit,5.87937E+15,May-22,403,YES,1,"$62,519 ",Jul-11,2011,No,Mastercard Platinum,0.475949288
5356,5356,1734,7,Visa,Debit,4.91034E+15,Nov-22,246,YES,1,"$87,408 ",May-13,2013,No,Visa Platinum,0.113821391
5357,5357,1735,0,Mastercard,Debit,5.91385E+15,Mar-24,237,YES,2,"$15,100 ",Jan-09,2009,No,Mastercard Standard,0
5358,5358,1735,1,Mastercard,Debit,5.34956E+15,May-24,875,YES,1,"$2,303 ",Jul-08,2011,No,Mastercard Gold,0
5359,5359,1735,2,Visa,Credit,4.29519E+15,Mar-23,349,YES,2,"$9,000 ",Jan-20,2020,No,Visa Classic,0.003548196
5360,5360,1736,0,Amex,Credit,3.56005E+14,Oct-21,507,YES,1,"$12,600 ",Dec-08,2008,No,Amex Platinum,0
5361,5361,1736,1,Mastercard,Debit,5.24008E+15,May-21,393,YES,1,"$25,027 ",Jun-09,2009,No,Mastercard Gold,0
5362,5362,1736,2,Mastercard,Debit,5.12794E+15,Jan-23,896,YES,1,"$30,424 ",Sep-08,2011,No,Mastercard Platinum,0.360364507
5363,5363,1737,0,Mastercard,Debit,5.68921E+15,Aug-22,924,YES,2,"$14,304 ",Feb-20,2020,No,Mastercard Platinum,1
5364,5364,1738,0,Visa,Debit,4.62122E+15,Jun-16,682,YES,2,"$19,081 ",Oct-15,2015,No,Visa Platinum,0.291680655
5365,5365,1738,1,Mastercard,Debit,5.39534E+15,Sep-20,501,YES,2,"$17,401 ",Nov-13,2013,No,Mastercard Platinum,0.021620896
5366,5366,1738,2,Mastercard,Credit,5.13568E+15,Jul-21,505,YES,1,"$12,800 ",May-10,2016,No,Mastercard Standard,0.095682535
5367,5367,1738,3,Mastercard,Debit (Prepaid),5.67001E+15,Jul-15,698,YES,1,$42 ,Jul-10,2011,No,Mastercard Standard,0.095682535
5368,5368,1738,4,Mastercard,Debit,5.81816E+15,Jun-14,212,NO,2,"$10,404 ",Jun-09,2010,No,Mastercard Standard,0.095682535
5369,5369,1739,0,Mastercard,Debit,5.51772E+15,Jul-13,347,YES,1,"$39,422 ",Jul-04,2009,No,Mastercard Gold,0
5370,5370,1739,1,Mastercard,Credit,5.23714E+15,Sep-23,589,YES,1,"$11,900 ",Apr-11,2011,No,Mastercard Standard,0.48856934
5371,5371,1739,2,Mastercard,Debit,5.97492E+15,Jun-22,102,YES,2,"$4,880 ",Feb-08,2010,No,Mastercard Standard,0.48856934
5372,5372,1739,3,Mastercard,Debit,5.7649E+15,Apr-20,255,YES,2,"$25,392 ",Jul-98,2014,No,Mastercard Gold,0
5373,5373,1740,0,Mastercard,Credit,5.5919E+15,Feb-20,836,YES,1,"$18,500 ",Jan-20,2020,No,Mastercard Standard,0
5374,5374,1740,1,Mastercard,Debit (Prepaid),5.077E+15,Jan-22,241,YES,1,$57 ,Jan-20,2020,No,Mastercard Gold,0
5375,5375,1741,0,Visa,Credit,4.81686E+15,Nov-22,197,YES,1,"$10,100 ",Jun-11,2014,No,Visa Gold,0
5376,5376,1741,1,Mastercard,Debit,5.76465E+15,Mar-24,596,YES,1,"$2,037 ",Jun-09,2013,No,Mastercard Gold,0
5377,5377,1741,2,Visa,Debit,4.99136E+15,Jan-21,244,YES,2,"$21,999 ",Jun-10,2015,No,Visa Classic,0.097948088
5378,5378,1741,3,Mastercard,Debit,5.5575E+15,Jan-21,576,YES,2,"$15,793 ",Apr-94,2012,No,Mastercard Standard,0.640038583
5379,5379,1742,0,Mastercard,Debit,5.67526E+15,Jan-21,833,NO,1,"$28,844 ",Aug-98,2011,No,Mastercard Gold,0
5380,5380,1742,1,Mastercard,Debit,5.59539E+15,Aug-23,519,YES,1,"$34,023 ",Sep-08,2008,No,Mastercard Platinum,0.59183541
5381,5381,1742,2,Amex,Credit,3.35445E+14,Sep-22,999,YES,1,"$19,400 ",Dec-10,2013,No,Amex Gold,0
5382,5382,1742,3,Amex,Credit,3.39793E+14,Jun-23,936,YES,1,"$16,100 ",Jun-11,2011,No,Amex Gold,0
5383,5383,1743,0,Visa,Credit,4.30032E+15,Aug-22,628,YES,2,"$18,400 ",Mar-15,2015,No,Visa Classic,0
5384,5384,1744,0,Visa,Debit,4.19197E+15,Jan-18,802,YES,2,"$17,314 ",Jun-08,2014,No,Visa Platinum,0.645828266
5385,5385,1744,1,Mastercard,Debit,5.40439E+15,Oct-20,819,YES,1,"$20,999 ",May-05,2007,No,Mastercard Standard,0
5386,5386,1744,2,Visa,Debit,4.47595E+15,Nov-06,530,YES,2,"$7,199 ",Oct-06,2013,No,Visa Classic,0.004621747
5387,5387,1745,0,Mastercard,Debit,5.08993E+15,Aug-20,17,YES,1,"$23,956 ",Apr-10,2010,No,Mastercard Platinum,0.762795418
5388,5388,1745,1,Mastercard,Debit,5.7734E+15,Feb-19,800,YES,2,"$17,695 ",Dec-16,2016,No,Mastercard Platinum,0.762795418
5389,5389,1745,2,Visa,Debit,4.24655E+15,Aug-22,593,YES,2,"$22,765 ",Feb-18,2018,No,Visa Gold,0
5390,5390,1745,3,Visa,Debit,4.51508E+15,Feb-20,194,YES,1,"$15,934 ",Jan-17,2017,No,Visa Platinum,0.070852061
5391,5391,1746,0,Visa,Debit,4.10764E+15,Oct-17,870,YES,1,"$9,295 ",May-09,2009,No,Visa Classic,0
5392,5392,1746,1,Mastercard,Debit,5.16484E+15,Aug-23,26,YES,2,"$7,112 ",May-10,2014,No,Mastercard Standard,0
5393,5393,1747,0,Mastercard,Debit,5.55057E+15,Jul-24,941,YES,2,"$23,712 ",Jan-08,2009,No,Mastercard Platinum,0.324382078
5394,5394,1747,1,Mastercard,Debit,5.549E+15,Feb-21,29,YES,1,"$33,471 ",Aug-06,2011,No,Mastercard Standard,0.108697201
5395,5395,1747,2,Visa,Debit,4.9829E+15,Feb-20,864,YES,1,"$23,240 ",Sep-15,2015,No,Visa Platinum,0.474677684
5396,5396,1747,3,Visa,Debit,4.24973E+15,Jul-22,917,YES,1,"$18,828 ",Aug-14,2014,No,Visa Platinum,0.474677684
5397,5397,1747,4,Visa,Credit,4.16172E+15,Oct-10,265,YES,1,"$14,000 ",Sep-10,2016,No,Visa Platinum,0.474677684
5398,5398,1747,5,Mastercard,Debit (Prepaid),5.9213E+15,Jul-22,404,YES,2,$20 ,Feb-08,2017,No,Mastercard Gold,0
5399,5399,1748,0,Mastercard,Debit,5.03746E+15,May-21,117,YES,1,"$16,339 ",Oct-12,2012,No,Mastercard Standard,0
5400,5400,1748,1,Mastercard,Debit,5.07815E+15,Jul-21,614,YES,2,"$23,902 ",Jan-20,2020,No,Mastercard Platinum,0.988559093
5401,5401,1749,0,Visa,Debit,4.77717E+15,Dec-24,558,YES,2,"$38,025 ",Jan-20,2020,No,Visa Classic,0.267326733
5402,5402,1749,1,Visa,Credit,4.69611E+15,Jul-20,495,YES,2,"$22,900 ",Jan-20,2020,No,Visa Gold,0
5403,5403,1749,2,Mastercard,Debit,5.45269E+15,Jul-24,803,YES,1,"$24,682 ",Jan-20,2020,No,Mastercard Standard,0
5404,5404,1750,0,Visa,Credit,4.26942E+15,Feb-24,906,YES,2,"$6,200 ",Jan-20,2020,No,Visa Classic,0
5405,5405,1751,0,Visa,Debit,4.09705E+15,Oct-24,652,YES,2,"$9,241 ",Feb-20,2020,No,Visa Classic,0
5406,5406,1752,0,Visa,Credit,4.97268E+15,Jun-22,555,NO,2,"$11,500 ",Feb-10,2010,No,Visa Classic,0.116249334
5407,5407,1752,1,Mastercard,Debit,5.71092E+15,Sep-21,13,NO,1,"$14,958 ",Dec-05,2009,No,Mastercard Gold,0
5408,5408,1752,2,Visa,Debit (Prepaid),4.39488E+15,Mar-21,15,YES,2,$20 ,Sep-08,2008,No,Visa Classic,0.116249334
5409,5409,1752,3,Mastercard,Debit,5.6153E+15,Jun-08,29,NO,1,"$4,581 ",Oct-06,2009,No,Mastercard Standard,0.058497603
5410,5410,1753,0,Visa,Debit,4.41946E+15,Feb-23,113,YES,1,"$18,116 ",Jan-10,2010,No,Visa Gold,0
5411,5411,1753,1,Mastercard,Debit,5.64212E+15,Mar-20,731,YES,1,"$23,082 ",Jun-09,2009,No,Mastercard Platinum,0.076512368
5412,5412,1753,2,Visa,Credit,4.1993E+15,Sep-15,515,YES,2,"$19,100 ",Jan-08,2008,No,Visa Gold,0
5413,5413,1753,3,Mastercard,Debit,5.47946E+15,Aug-23,700,YES,2,"$23,740 ",Oct-06,2014,No,Mastercard Standard,0.130234168
5414,5414,1753,4,Mastercard,Debit,5.49993E+15,Nov-21,570,YES,1,"$22,242 ",Feb-96,2012,No,Mastercard Platinum,0.076512368
5415,5415,1753,5,Visa,Credit,4.44557E+15,Sep-20,474,YES,2,"$12,700 ",Jun-11,2011,No,Visa Gold,0
5416,5416,1754,0,Visa,Credit,4.57027E+15,Feb-24,74,YES,2,"$5,000 ",Feb-20,2020,No,Visa Classic,0
5417,5417,1754,1,Mastercard,Debit,5.11829E+15,Jan-20,713,YES,1,"$7,640 ",Jan-20,2020,No,Mastercard Standard,0
5418,5418,1755,0,Visa,Debit,4.40009E+15,Jun-20,700,NO,1,"$6,789 ",Jan-07,2009,No,Visa Gold,0
5419,5419,1755,1,Mastercard,Credit,5.41371E+15,Oct-24,454,YES,1,"$6,600 ",Dec-19,2019,No,Mastercard Gold,0
5420,5420,1756,0,Mastercard,Debit,5.91807E+15,Sep-23,879,YES,2,$898 ,Oct-04,2007,No,Mastercard Standard,0
5421,5421,1757,0,Mastercard,Debit,5.60182E+15,May-23,832,NO,1,"$137,669 ",Dec-10,2010,No,Mastercard Gold,0
5422,5422,1757,1,Visa,Credit,4.30936E+15,Aug-23,207,YES,1,"$58,100 ",Apr-06,2011,No,Visa Platinum,0.343299406
5423,5423,1757,2,Visa,Credit,4.74434E+15,Jun-20,810,YES,2,"$49,300 ",Jul-09,2010,No,Visa Classic,0.261503393
5424,5424,1757,3,Mastercard,Debit,5.9455E+15,Jan-23,428,YES,1,"$92,828 ",Dec-16,2016,No,Mastercard Standard,0.074427481
5425,5425,1757,4,Mastercard,Credit,5.07992E+15,Oct-22,242,YES,2,"$55,300 ",Nov-10,2010,No,Mastercard Standard,0.074427481
5426,5426,1758,0,Mastercard,Debit (Prepaid),5.39055E+15,Feb-24,292,NO,2,$71 ,Jan-20,2020,No,Mastercard Standard,0.472134262
5427,5427,1758,1,Mastercard,Debit,5.12017E+15,Feb-22,784,YES,1,"$11,591 ",Mar-11,2011,No,Mastercard Standard,0.472134262
5428,5428,1758,2,Mastercard,Debit,5.53839E+15,Jul-19,115,YES,1,"$8,633 ",Aug-11,2011,No,Mastercard Standard,0.472134262
5429,5429,1758,3,Visa,Debit,4.37725E+15,Feb-24,393,YES,1,"$12,496 ",Jun-08,2010,No,Visa Platinum,0.277232426
5430,5430,1759,0,Mastercard,Debit (Prepaid),5.33301E+15,Jan-09,836,YES,2,$4 ,May-07,2009,No,Mastercard Standard,0
5431,5431,1759,1,Visa,Credit,4.03366E+15,Jan-23,95,YES,2,"$8,000 ",Feb-12,2012,No,Visa Classic,0.518239817
5432,5432,1759,2,Discover,Credit,6.26882E+15,May-22,829,YES,1,"$8,600 ",Nov-11,2011,No,,0
5433,5433,1760,0,Visa,Debit (Prepaid),4.55016E+15,May-20,764,YES,1,$71 ,Nov-13,2013,No,Visa Gold,0
5434,5434,1760,1,Visa,Debit,4.69182E+15,Nov-23,564,YES,2,"$11,347 ",Oct-06,2009,No,Visa Gold,0
5435,5435,1760,2,Visa,Credit,4.39235E+15,Jan-24,539,YES,1,"$8,800 ",Aug-07,2012,No,Visa Classic,0.320117835
5436,5436,1760,3,Visa,Credit,4.174E+15,Jul-23,922,YES,1,"$14,700 ",Jul-16,2016,No,Visa Classic,0.320117835
5437,5437,1761,0,Visa,Debit,4.08671E+15,May-10,977,YES,2,"$9,661 ",May-08,2015,No,Visa Platinum,0.455509249
5438,5438,1761,1,Visa,Debit,4.22438E+15,Mar-15,585,YES,2,"$26,872 ",Feb-06,2015,No,Visa Gold,0
5439,5439,1761,2,Mastercard,Debit (Prepaid),5.45432E+15,Mar-20,429,YES,1,$102 ,Feb-10,2010,No,Mastercard Standard,0
5440,5440,1762,0,Mastercard,Debit,5.66675E+15,Apr-23,756,NO,1,"$10,767 ",Sep-08,2008,No,Mastercard Gold,0
5441,5441,1762,1,Mastercard,Debit,5.48236E+15,Nov-24,625,YES,1,"$14,393 ",Feb-20,2020,No,Mastercard Standard,0
5442,5442,1763,0,Visa,Debit (Prepaid),4.94009E+15,Jan-24,337,YES,2,$62 ,Feb-20,2020,No,Visa Platinum,0
5443,5443,1764,0,Visa,Credit,4.47279E+15,Oct-20,900,YES,2,"$25,300 ",Jan-06,2009,No,Visa Classic,0.292104894
5444,5444,1764,1,Visa,Debit,4.96119E+15,Aug-21,629,NO,1,"$28,884 ",Feb-10,2015,No,Visa Platinum,0.234293928
5445,5445,1764,2,Visa,Debit,4.06123E+15,Aug-24,127,YES,1,"$2,696 ",Sep-08,2013,No,Visa Classic,0.292104894
5446,5446,1764,3,Visa,Credit,4.84636E+15,Mar-13,650,YES,1,"$9,200 ",Jan-13,2013,No,Visa Platinum,0.234293928
5447,5447,1765,0,Mastercard,Debit,5.4814E+15,Aug-19,754,NO,2,"$21,005 ",Nov-09,2010,No,Mastercard Standard,0
5448,5448,1766,0,Mastercard,Debit,5.93206E+15,Jan-23,263,NO,1,"$18,689 ",Mar-08,2009,No,Mastercard Gold,0
5449,5449,1766,1,Mastercard,Credit,5.22632E+15,Apr-20,569,YES,1,"$9,300 ",Jan-08,2008,No,Mastercard Standard,0.079489867
5450,5450,1766,2,Mastercard,Debit,5.72109E+15,Jul-22,570,YES,2,"$9,789 ",May-03,2013,No,Mastercard Gold,0
5451,5451,1766,3,Mastercard,Debit,5.03103E+15,Mar-24,565,YES,2,"$11,694 ",Jan-10,2012,No,Mastercard Standard,0.079489867
5452,5452,1766,4,Visa,Debit,4.36674E+15,Jun-23,763,YES,1,"$11,592 ",Aug-98,2015,No,Visa Platinum,0.215175868
5453,5453,1766,5,Mastercard,Credit,5.10249E+15,Dec-14,615,YES,1,"$8,100 ",Dec-10,2010,No,Mastercard Gold,0
5454,5454,1766,6,Mastercard,Debit,5.21208E+15,Nov-21,836,YES,1,"$11,647 ",Aug-17,2017,No,Mastercard Standard,0.079489867
5455,5455,1767,0,Visa,Debit,4.41732E+15,Apr-22,598,NO,1,"$10,693 ",Feb-20,2020,No,Visa Classic,0
5456,5456,1768,0,Mastercard,Debit,5.58524E+15,Sep-20,555,YES,1,"$10,776 ",Sep-13,2013,No,Mastercard Gold,0
5457,5457,1768,1,Discover,Credit,6.63875E+15,Jun-21,943,YES,1,"$6,300 ",May-02,2011,No,,0
5458,5458,1768,2,Discover,Credit,6.12833E+15,Feb-19,56,YES,2,"$5,600 ",Apr-15,2015,No,,0
5459,5459,1769,0,Visa,Credit,4.19287E+15,Jul-21,680,YES,1,"$7,900 ",Sep-05,2009,No,Visa Classic,0
5460,5460,1769,1,Visa,Debit,4.20661E+15,Nov-21,873,YES,2,"$19,442 ",Aug-10,2010,No,Visa Platinum,0.426206385
5461,5461,1770,0,Mastercard,Credit,5.69728E+15,Feb-24,18,YES,2,"$7,500 ",Apr-08,2008,No,Mastercard Standard,0
5462,5462,1771,0,Visa,Credit,4.0846E+15,Nov-21,121,YES,2,"$2,000 ",Jan-20,2020,No,Visa Platinum,0.348
5463,5463,1771,1,Visa,Debit,4.74916E+15,Oct-24,568,YES,1,"$10,800 ",Feb-20,2020,No,Visa Gold,0
5464,5464,1772,0,Amex,Credit,3.8622E+14,Sep-17,281,NO,2,"$3,900 ",Aug-99,2010,No,Amex Blue,0
5465,5465,1773,0,Visa,Credit,4.47859E+15,Oct-24,207,YES,2,"$5,500 ",Sep-13,2013,No,Visa Classic,0.300736624
5466,5466,1773,1,Visa,Credit,4.28989E+15,Apr-20,736,YES,2,"$16,400 ",Jan-95,2015,No,Visa Classic,0.300736624
5467,5467,1773,2,Visa,Debit (Prepaid),4.41849E+15,May-21,868,YES,2,$53 ,Aug-06,2012,No,Visa Platinum,0.58956376
5468,5468,1773,3,Mastercard,Debit,5.01605E+15,Nov-13,561,NO,1,"$17,883 ",Feb-09,2017,No,Mastercard Platinum,0.058797583
5469,5469,1773,4,Mastercard,Debit,5.66391E+15,Aug-24,385,YES,2,"$12,212 ",Jun-06,2006,No,Mastercard Gold,0
5470,5470,1774,0,Visa,Credit,4.37523E+15,Nov-23,566,YES,1,"$15,800 ",May-09,2015,No,Visa Gold,0
5471,5471,1774,1,Mastercard,Credit,5.35046E+15,Dec-24,315,YES,1,"$26,400 ",Aug-05,2008,No,Mastercard Standard,0.141684183
5472,5472,1774,2,Mastercard,Debit,5.16746E+15,Sep-21,218,YES,2,"$25,993 ",Sep-13,2013,No,Mastercard Standard,0.141684183
5473,5473,1774,3,Visa,Debit (Prepaid),4.03167E+15,May-22,372,YES,2,$59 ,Jul-13,2013,No,Visa Classic,0.183657383
5474,5474,1775,0,Mastercard,Debit (Prepaid),5.75915E+15,Aug-23,644,YES,2,$8 ,Jun-11,2011,No,Mastercard Gold,0
5475,5475,1775,1,Mastercard,Debit,5.14735E+15,Jul-20,325,NO,2,"$1,955 ",Feb-05,2013,No,Mastercard Platinum,0.015415107
5476,5476,1776,0,Visa,Debit,4.39873E+15,Sep-22,592,YES,1,"$7,159 ",Jul-10,2011,No,Visa Classic,0.51814592
5477,5477,1776,1,Mastercard,Debit,5.16679E+15,Oct-21,167,YES,1,"$12,172 ",May-16,2016,No,Mastercard Standard,0
5478,5478,1776,2,Mastercard,Debit,5.74835E+15,Jan-21,704,YES,2,"$10,889 ",Apr-08,2010,No,Mastercard Gold,0
5479,5479,1777,0,Mastercard,Credit,5.12418E+15,Feb-20,308,YES,2,"$10,800 ",Apr-07,2010,No,Mastercard Standard,0.419811147
5480,5480,1777,1,Mastercard,Debit (Prepaid),5.01951E+15,Dec-13,156,YES,1,$58 ,May-12,2012,No,Mastercard Gold,0
5481,5481,1777,2,Mastercard,Credit,5.57867E+15,Feb-23,118,YES,1,"$11,000 ",Jun-09,2009,No,Mastercard Gold,0
5482,5482,1777,3,Amex,Credit,3.04564E+14,Nov-24,170,YES,2,"$12,700 ",Sep-04,2008,No,Amex Platinum,0
5483,5483,1777,4,Mastercard,Credit,5.58864E+15,Sep-12,525,YES,1,"$10,100 ",Nov-09,2009,No,Mastercard Platinum,0.27266047
5484,5484,1778,0,Amex,Credit,3.35921E+14,Feb-22,743,NO,1,"$11,300 ",Jun-03,2007,No,Amex Gold,0
