,User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web,Credit Card Category
5401,1749,0,Visa,Debit,4777168194473448,12/2024,558,YES,2,$38025,01/2020,2020,No,Classic
5402,1749,1,Visa,Credit,4696113920786154,07/2020,495,YES,2,$22900,01/2020,2020,No,Classic
5403,1749,2,Mastercard,Debit,5452689036471935,07/2024,803,YES,1,$24682,01/2020,2020,No,UNKNOWN
5404,1750,0,Visa,Credit,4269419419379307,02/2024,906,YES,2,$6200,01/2020,2020,No,UNKNOWN
5405,1751,0,Visa,Debit,4097047880363971,10/2024,652,YES,2,$9241,02/2020,2020,No,Classic
5406,1752,0,Visa,Credit,4972676446491092,06/2022,555,NO,2,$11500,02/2010,2010,No,Classic
5407,1752,1,Mastercard,Debit,5710919174207434,09/2021,13,NO,1,$14958,12/2005,2009,No,UNKNOWN
5408,1752,2,Visa,Debit (Prepaid),4394875861818282,03/2021,15,YES,2,$20,09/2008,2008,No,Classic
5409,1752,3,Mastercard,Debit,5615301359229492,06/2008,29,NO,1,$4581,10/2006,2009,No,UNKNOWN
5410,1753,0,Visa,Debit,4419460752105618,02/2023,113,YES,1,$18116,01/2010,2010,No,Classic
5411,1753,1,Mastercard,Debit,5642115649403351,03/2020,731,YES,1,$23082,06/2009,2009,No,Personal
5412,1753,2,Visa,Credit,4199299822093543,09/2015,515,YES,2,$19100,01/2008,2008,No,Platinum
5413,1753,3,Mastercard,Debit,5479463619359581,08/2023,700,YES,2,$23740,10/2006,2014,No,Prepaid Business
5414,1753,4,Mastercard,Debit,5499930396917667,11/2021,570,YES,1,$22242,02/1996,2012,No,UNKNOWN
5415,1753,5,Visa,Credit,4445565501557714,09/2020,474,YES,2,$12700,06/2011,2011,No,Classic
5416,1754,0,Visa,Credit,4570269578447082,02/2024,74,YES,2,$5000,02/2020,2020,No,Business
5417,1754,1,Mastercard,Debit,5118294961901335,01/2020,713,YES,1,$7640,01/2020,2020,No,Enhanced
5418,1755,0,Visa,Debit,4400094918183273,06/2020,700,NO,1,$6789,01/2007,2009,No,UNKNOWN
5419,1755,1,Mastercard,Credit,5413710543564908,10/2024,454,YES,1,$6600,12/2019,2019,No,Standard
5420,1756,0,Mastercard,Debit,5918070737334540,09/2023,879,YES,2,$898,10/2004,2007,No,Standard
5421,1757,0,Mastercard,Debit,5601819028761095,05/2023,832,NO,1,$137669,12/2010,2010,No,UNKNOWN
5422,1757,1,Visa,Credit,4309358602980982,08/2023,207,YES,1,$58100,04/2006,2011,No,Classic
5423,1757,2,Visa,Credit,4744339709686056,06/2020,810,YES,2,$49300,07/2009,2010,No,Classic
5424,1757,3,Mastercard,Debit,5945500533879840,01/2023,428,YES,1,$92828,12/2016,2016,No,Standard
5425,1757,4,Mastercard,Credit,5079922576804283,10/2022,242,YES,2,$55300,11/2010,2010,No,UNKNOWN
5426,1758,0,Mastercard,Debit (Prepaid),5390553032149250,02/2024,292,NO,2,$71,01/2020,2020,No,Prepaid
5427,1758,1,Mastercard,Debit,5120169290018670,02/2022,784,YES,1,$11591,03/2011,2011,No,Standard
5428,1758,2,Mastercard,Debit,5538394493237764,07/2019,115,YES,1,$8633,08/2011,2011,No,Standard
5429,1758,3,Visa,Debit,4377250779161296,02/2024,393,YES,1,$12496,06/2008,2010,No,Platinum
5430,1759,0,Mastercard,Debit (Prepaid),5333013779987101,01/2009,836,YES,2,$4,05/2007,2009,No,Prepaid
5431,1759,1,Visa,Credit,4033661530367499,01/2023,95,YES,2,$8000,02/2012,2012,No,Classic
5432,1759,2,Discover,Credit,6268816898046008,05/2022,829,YES,1,$8600,11/2011,2011,No,UNKNOWN
5433,1760,0,Visa,Debit (Prepaid),4550158721667391,05/2020,764,YES,1,$71,11/2013,2013,No,Classic
5434,1760,1,Visa,Debit,4691816721269524,11/2023,564,YES,2,$11347,10/2006,2009,No,Platinum
5435,1760,2,Visa,Credit,4392345136564007,01/2024,539,YES,1,$8800,08/2007,2012,No,UNKNOWN
5436,1760,3,Visa,Credit,4174000010311703,07/2023,922,YES,1,$14700,07/2016,2016,No,Gold
5437,1761,0,Visa,Debit,4086714175586108,05/2010,977,YES,2,$9661,05/2008,2015,No,Prepaid Classic
5438,1761,1,Visa,Debit,4224384711964351,03/2015,585,YES,2,$26872,02/2006,2015,No,Classic
5439,1761,2,Mastercard,Debit (Prepaid),5454320123258478,03/2020,429,YES,1,$102,02/2010,2010,No,Enhanced
5440,1762,0,Mastercard,Debit,5666750494047679,04/2023,756,NO,1,$10767,09/2008,2008,No,UNKNOWN
5441,1762,1,Mastercard,Debit,5482357093415075,11/2024,625,YES,1,$14393,02/2020,2020,No,Gold
5442,1763,0,Visa,Debit (Prepaid),4940092514148148,01/2024,337,YES,2,$62,02/2020,2020,No,Classic
5443,1764,0,Visa,Credit,4472791439889132,10/2020,900,YES,2,$25300,01/2006,2009,No,Classic
5444,1764,1,Visa,Debit,4961188850895805,08/2021,629,NO,1,$28884,02/2010,2015,No,UNKNOWN
5445,1764,2,Visa,Debit,4061229587825801,08/2024,127,YES,1,$2696,09/2008,2013,No,Classic
5446,1764,3,Visa,Credit,4846362912981071,03/2013,650,YES,1,$9200,01/2013,2013,No,Business
5447,1765,0,Mastercard,Debit,5481399554489218,08/2019,754,NO,2,$21005,11/2009,2010,No,Platinum
5448,1766,0,Mastercard,Debit,5932064740893460,01/2023,263,NO,1,$18689,03/2008,2009,No,Standard
5449,1766,1,Mastercard,Credit,5226320820755917,04/2020,569,YES,1,$9300,01/2008,2008,No,Platinum
5450,1766,2,Mastercard,Debit,5721088827990781,07/2022,570,YES,2,$9789,05/2003,2013,No,UNKNOWN
5451,1766,3,Mastercard,Debit,5031033208388940,03/2024,565,YES,2,$11694,01/2010,2012,No,UNKNOWN
5452,1766,4,Visa,Debit,4366735799878155,06/2023,763,YES,1,$11592,08/1998,2015,No,Classic
5453,1766,5,Mastercard,Credit,5102494493150212,12/2014,615,YES,1,$8100,12/2010,2010,No,Standard
5454,1766,6,Mastercard,Debit,5212081047458870,11/2021,836,YES,1,$11647,08/2017,2017,No,Business
5455,1767,0,Visa,Debit,4417317940986636,04/2022,598,NO,1,$10693,02/2020,2020,No,Classic
5456,1768,0,Mastercard,Debit,5585235709223011,09/2020,555,YES,1,$10776,09/2013,2013,No,Business
5457,1768,1,Discover,Credit,6638748785809862,06/2021,943,YES,1,$6300,05/2002,2011,No,UNKNOWN
5458,1768,2,Discover,Credit,6128331852366832,02/2019,56,YES,2,$5600,04/2015,2015,No,UNKNOWN
5459,1769,0,Visa,Credit,4192874179326162,07/2021,680,YES,1,$7900,09/2005,2009,No,Gold
5460,1769,1,Visa,Debit,4206608050110882,11/2021,873,YES,2,$19442,08/2010,2010,No,Traditional
5461,1770,0,Mastercard,Credit,5697281977143652,02/2024,18,YES,2,$7500,04/2008,2008,No,UNKNOWN
5462,1771,0,Visa,Credit,4084600800745908,11/2021,121,YES,2,$2000,01/2020,2020,No,Classic
5463,1771,1,Visa,Debit,4749157487981215,10/2024,568,YES,1,$10800,02/2020,2020,No,UNKNOWN
5464,1772,0,Amex,Credit,386220220724226,09/2017,281,NO,2,$3900,08/1999,2010,No,Business
5465,1773,0,Visa,Credit,4478591356446764,10/2024,207,YES,2,$5500,09/2013,2013,No,Prepaid Classic
5466,1773,1,Visa,Credit,4289888672554714,04/2020,736,YES,2,$16400,01/1995,2015,No,UNKNOWN
5467,1773,2,Visa,Debit (Prepaid),4418492072049483,05/2021,868,YES,2,$53,08/2006,2012,No,UNKNOWN
5468,1773,3,Mastercard,Debit,5016047912098598,11/2013,561,NO,1,$17883,02/2009,2017,No,UNKNOWN
5469,1773,4,Mastercard,Debit,5663910895753021,08/2024,385,YES,2,$12212,06/2006,2006,No,UNKNOWN
5470,1774,0,Visa,Credit,4375233416487695,11/2023,566,YES,1,$15800,05/2009,2015,No,Classic
5471,1774,1,Mastercard,Credit,5350464215817716,12/2024,315,YES,1,$26400,08/2005,2008,No,UNKNOWN
5472,1774,2,Mastercard,Debit,5167461508736953,09/2021,218,YES,2,$25993,09/2013,2013,No,Standard
5473,1774,3,Visa,Debit (Prepaid),4031671355735386,05/2022,372,YES,2,$59,07/2013,2013,No,Business
5474,1775,0,Mastercard,Debit (Prepaid),5759154405195541,08/2023,644,YES,2,$8,06/2011,2011,No,UNKNOWN
5475,1775,1,Mastercard,Debit,5147349032162324,07/2020,325,NO,2,$1955,02/2005,2013,No,World
5476,1776,0,Visa,Debit,4398726361408174,09/2022,592,YES,1,$7159,07/2010,2011,No,Traditional
5477,1776,1,Mastercard,Debit,5166788218031494,10/2021,167,YES,1,$12172,05/2016,2016,No,UNKNOWN
5478,1776,2,Mastercard,Debit,5748345653201805,01/2021,704,YES,2,$10889,04/2008,2010,No,UNKNOWN
5479,1777,0,Mastercard,Credit,5124181575265453,02/2020,308,YES,2,$10800,04/2007,2010,No,Gold
5480,1777,1,Mastercard,Debit (Prepaid),5019509763985509,12/2013,156,YES,1,$58,05/2012,2012,No,UNKNOWN
5481,1777,2,Mastercard,Credit,5578674156872455,02/2023,118,YES,1,$11000,06/2009,2009,No,World Elite For Business
5482,1777,3,Amex,Credit,304564349597311,11/2024,170,YES,2,$12700,09/2004,2008,No,Business
5483,1777,4,Mastercard,Credit,5588638647228889,09/2012,525,YES,1,$10100,11/2009,2009,No,Business
5484,1778,0,Amex,Credit,335921476257243,02/2022,743,NO,1,$11300,06/2003,2007,No,UNKNOWN
5485,1778,1,Visa,Debit,4564719638698318,12/2020,446,YES,1,$26596,04/2006,2015,No,Classic
5486,1778,2,Mastercard,Debit,5862160658521395,01/2023,117,YES,2,$1807,11/2008,2013,No,UNKNOWN
5487,1778,3,Discover,Credit,6494282265479617,07/2024,471,YES,1,$9700,11/2002,2005,No,Personal
5488,1778,4,Mastercard,Credit,5607170404260670,03/2020,51,YES,1,$12300,12/2005,2010,No,UNKNOWN
5489,1779,0,Visa,Debit,4692209881034936,10/2024,841,YES,1,$40914,11/2011,2011,No,Gift
5490,1779,1,Visa,Debit,4733764906350562,09/2021,982,YES,1,$21749,04/1999,2008,No,Prepaid Classic
5491,1779,2,Visa,Debit,4318258273065778,10/2024,152,YES,1,$39491,09/2014,2014,No,UNKNOWN
5492,1780,0,Visa,Debit,4721815072237153,06/2021,106,YES,2,$97352,03/2007,2019,No,Business
5493,1780,1,Visa,Debit,4559856655520965,04/2021,475,NO,2,$5921,04/2009,2010,No,Platinum
5494,1780,2,Mastercard,Debit,5283029601327772,10/2023,972,YES,2,$54057,11/2003,2012,No,Micro Business
5495,1780,3,Mastercard,Debit,5489127405017818,02/2021,287,NO,2,$64565,02/2009,2019,No,Platinum
5496,1780,4,Visa,Credit,4699987716360968,06/2022,973,YES,1,$36700,10/2013,2013,No,UNKNOWN
5497,1781,0,Mastercard,Debit,5112841703970154,06/2022,367,YES,1,$7175,09/2010,2017,No,Enhanced
5498,1781,1,Amex,Credit,396239738941168,10/2024,814,YES,1,$2800,10/2002,2011,No,Business
5499,1782,0,Visa,Credit,4957171481250708,08/2023,860,YES,2,$3600,04/2006,2006,No,UNKNOWN
5500,1782,1,Visa,Debit,4848387288995352,09/2020,393,YES,1,$30348,08/2009,2010,No,Classic
5501,1783,0,Visa,Credit,4993894078039979,06/2022,784,YES,2,$6000,09/2012,2012,No,UNKNOWN
5502,1784,0,Visa,Credit,4213207721993381,01/2023,746,YES,1,$1700,06/2010,2010,No,Prepaid Corporate T&E
5503,1785,0,Visa,Debit,4597915385582398,07/2006,864,YES,2,$10755,09/2003,2020,No,UNKNOWN
5504,1785,1,Mastercard,Debit,5814688468697564,11/2023,196,YES,2,$61262,12/2003,2016,No,Personal
5505,1785,2,Amex,Credit,385811228095330,01/2013,173,YES,1,$0,07/2001,2009,No,Business
5506,1786,0,Mastercard,Credit,5805568930094664,06/2023,887,YES,2,$3500,02/2020,2020,No,UNKNOWN
5507,1787,0,Mastercard,Credit,5677473176452050,01/2018,686,YES,2,$7100,05/2017,2017,No,Personal
5508,1788,0,Mastercard,Debit (Prepaid),5154212510711021,09/2022,821,YES,2,$51,02/2009,2013,No,Business
5509,1788,1,Mastercard,Debit,5134527149271246,02/2022,755,YES,2,$11457,01/2010,2016,No,Business
5510,1788,2,Mastercard,Debit,5925144583646101,06/2023,273,NO,2,$1563,02/2002,2011,No,Standard
5511,1789,0,Visa,Debit,4755309590277505,07/2021,531,YES,2,$37325,11/2014,2014,No,UNKNOWN
5512,1789,1,Mastercard,Credit,5790469227539261,10/2022,1,NO,1,$14200,05/2008,2016,No,Personal
5513,1789,2,Mastercard,Debit,5164497134993115,09/2021,490,YES,1,$28815,06/2008,2015,No,Platinum
5514,1789,3,Mastercard,Debit (Prepaid),5082923874323795,02/2021,774,YES,2,$85,02/2010,2010,No,Standard
5515,1789,4,Visa,Debit,4551485171901900,11/2018,892,YES,2,$15285,07/2009,2009,No,Infinite
5516,1790,0,Mastercard,Debit,5625635561969960,07/2023,310,YES,2,$10636,01/2011,2011,No,UNKNOWN
5517,1790,1,Visa,Debit,4771456546451310,10/2015,970,YES,1,$12891,01/2013,2013,No,Prepaid Classic
5518,1790,2,Mastercard,Debit,5404831533605189,10/2021,72,YES,1,$11885,08/2013,2013,No,UNKNOWN
5519,1791,0,Mastercard,Debit,5435311573918660,02/2017,45,YES,2,$2849,11/2003,2012,No,Business
5520,1791,1,Visa,Debit,4623830121488860,08/2023,233,YES,1,$3867,09/2009,2009,No,Classic
5521,1791,2,Visa,Debit,4139199465174934,10/2021,9,YES,2,$6688,01/2010,2016,No,Classic
5522,1791,3,Mastercard,Debit,5422145957568718,12/2020,242,YES,2,$8021,05/2001,2018,No,Platinum
5523,1792,0,Mastercard,Debit,5306745473896520,05/2022,271,YES,1,$27201,03/2011,2011,No,Platinum
5524,1792,1,Visa,Credit,4148318094287271,12/2020,313,YES,2,$12800,12/2007,2009,No,Gold
5525,1792,2,Mastercard,Debit (Prepaid),5993362497379576,03/2020,94,YES,2,$96,01/2004,2011,No,Standard
5526,1792,3,Mastercard,Debit,5626378456369424,05/2023,982,NO,2,$16426,11/2011,2011,No,Personal
5527,1793,0,Visa,Credit,4402488714330108,11/2021,627,YES,1,$9100,02/2020,2020,No,Classic
5528,1794,0,Visa,Debit,4296121621030187,01/2023,314,YES,1,$14546,09/2001,2008,No,Infinite
5529,1794,1,Discover,Credit,6974497425701266,12/2020,192,YES,1,$8400,03/1997,2013,No,UNKNOWN
5530,1794,2,Mastercard,Debit,5500175661325557,10/2020,43,YES,2,$10815,11/2009,2020,No,Mixed Product
5531,1794,3,Mastercard,Credit,5647089735442965,03/2021,480,NO,1,$4000,12/2008,2012,No,UNKNOWN
5532,1795,0,Visa,Debit,4086633692001413,05/2020,881,YES,1,$11254,04/1999,2018,No,Traditional
5533,1795,1,Visa,Debit,4842195195266314,09/2020,497,YES,2,$2271,04/2008,2008,No,UNKNOWN
5534,1795,2,Visa,Debit,4780096957038020,12/2007,604,YES,2,$6311,05/2000,2013,No,UNKNOWN
5535,1795,3,Amex,Credit,340045632784763,02/2020,218,YES,1,$13700,01/2012,2012,No,Personal
5536,1796,0,Mastercard,Credit,5428221818543241,09/2024,953,YES,1,$14300,09/2015,2015,No,Gift
5537,1797,0,Mastercard,Credit,5070662282651105,02/2020,516,YES,2,$14600,02/2020,2020,No,UNKNOWN
5538,1798,0,Mastercard,Credit,5801798801399788,06/2021,527,YES,2,$7100,03/2017,2017,No,UNKNOWN
5539,1799,0,Mastercard,Debit,5346665102858338,01/2024,734,YES,1,$4534,01/2009,2010,No,UNKNOWN
5540,1799,1,Visa,Credit,4889540259167879,07/2021,890,YES,2,$4200,08/2019,2019,No,Classic
5541,1799,2,Mastercard,Debit,5895798485445131,05/2024,48,NO,1,$27117,12/2005,2005,No,UNKNOWN
5542,1800,0,Mastercard,Debit,5356557830959677,04/2023,125,NO,2,$14404,04/2007,2015,No,Standard
5543,1800,1,Mastercard,Debit,5456509634452108,08/2012,557,YES,2,$6360,03/2007,2016,No,Gold
5544,1800,2,Mastercard,Debit,5176036831889983,11/2020,119,YES,1,$4701,03/2002,2017,No,Standard
5545,1801,0,Mastercard,Debit,5086512779429782,05/2024,613,YES,1,$13793,07/2019,2019,No,Classic
5546,1801,1,Mastercard,Debit,5568197772676119,12/2012,676,YES,1,$27569,06/2012,2012,No,World
5547,1801,2,Amex,Credit,351118771819506,05/2021,551,YES,1,$10400,01/2011,2011,No,UNKNOWN
5548,1802,0,Visa,Debit,4325994913282358,02/2021,114,NO,1,$14959,07/2011,2011,No,Gold
5549,1802,1,Visa,Debit,4573359573640504,10/2022,267,YES,2,$19713,07/2017,2017,No,Infinite
5550,1802,2,Mastercard,Debit (Prepaid),5146076432064543,03/2022,662,YES,1,$90,01/2015,2015,No,Standard
5551,1803,0,Amex,Credit,321390295697853,02/2020,287,YES,2,$15500,02/2020,2020,No,UNKNOWN
5552,1803,1,Visa,Credit,4037574014013949,05/2023,634,NO,1,$19200,01/2020,2020,No,Classic
5553,1804,0,Visa,Debit,4766814724627532,06/2020,723,YES,1,$16610,01/2020,2020,No,Classic
5554,1804,1,Visa,Debit,4777234942221867,06/2023,559,YES,1,$21793,05/2013,2013,No,Classic
5555,1804,2,Visa,Debit,4175156104515816,07/2022,655,NO,1,$15261,01/2020,2020,No,Electron
5556,1804,3,Visa,Debit,4092634167714573,04/2024,721,YES,1,$25919,01/2011,2011,No,Traditional Rewards
5557,1805,0,Mastercard,Debit,5575214152731773,01/2016,88,YES,2,$4546,01/2004,2010,No,Standard
5558,1805,1,Discover,Credit,6731998965120910,07/2022,82,YES,2,$9600,02/2020,2020,No,UNKNOWN
5559,1806,0,Visa,Debit,4086123102379526,04/2024,744,YES,1,$9238,02/2020,2020,No,Traditional
5560,1806,1,Mastercard,Debit,5674572566243618,10/2022,702,YES,2,$15474,02/2020,2020,No,UNKNOWN
5561,1807,0,Amex,Credit,308644614282116,07/2022,930,YES,2,$9500,07/2008,2015,No,UNKNOWN
5562,1807,1,Visa,Debit,4287552229905456,04/2003,482,YES,1,$7030,01/2001,2011,No,Classic
5563,1807,2,Mastercard,Debit (Prepaid),5200521526888417,05/2020,493,YES,2,$25,10/2009,2010,No,Standard
5564,1808,0,Mastercard,Debit,5900781818896314,08/2024,694,YES,2,$15125,05/2014,2014,No,Standard
5565,1808,1,Visa,Credit,4737448001688514,06/2020,626,YES,2,$13200,02/2010,2010,No,UNKNOWN
5566,1808,2,Mastercard,Debit (Prepaid),5097151873275379,09/2006,617,YES,2,$130,08/2006,2014,No,Suppliers Payment
5567,1809,0,Visa,Debit,4470396121935962,11/2023,109,YES,1,$13193,01/2017,2017,No,UNKNOWN
5568,1809,1,Mastercard,Debit,5359387075130556,05/2020,975,YES,1,$16187,09/2011,2011,No,Standard
5569,1810,0,Mastercard,Debit,5359252107099592,10/2020,401,YES,2,$1627,10/2000,2013,No,Prepaid
5570,1810,1,Mastercard,Credit,5084097673104529,10/2007,908,YES,2,$5600,01/2006,2008,No,UNKNOWN
5571,1810,2,Mastercard,Credit,5637704480335686,09/2024,146,YES,1,$9600,12/2003,2016,No,UNKNOWN
5572,1811,0,Amex,Credit,337243144975638,07/2020,64,YES,1,$89900,02/2020,2020,No,UNKNOWN
5573,1811,1,Amex,Credit,366279021724239,07/2024,517,YES,2,$44100,02/2020,2020,No,Personal
5574,1812,0,Visa,Debit,4418732012686610,02/2020,79,YES,2,$19446,02/2020,2020,No,Traditional
5575,1813,0,Visa,Credit,4745663916245954,08/2023,938,NO,2,$29900,03/2010,2017,No,Gold
5576,1813,1,Mastercard,Debit,5128104617797218,03/2017,726,YES,1,$33506,12/2008,2011,No,Standard
5577,1814,0,Visa,Debit,4170170540626885,07/2023,65,YES,1,$20971,01/2020,2020,No,Business
5578,1814,1,Mastercard,Debit (Prepaid),5712463929886788,06/2020,814,YES,2,$65,05/2006,2009,No,UNKNOWN
5579,1815,0,Visa,Debit,4887792862892213,06/2019,31,YES,2,$18808,09/2011,2013,No,UNKNOWN
5580,1815,1,Mastercard,Debit,5402670262764803,07/2021,292,NO,2,$8723,02/2020,2020,No,Standard
5581,1816,0,Mastercard,Debit,5641208271147811,12/2016,668,YES,2,$28003,04/2009,2009,No,Atm Card
5582,1816,1,Mastercard,Debit,5168276651669097,07/2022,939,YES,2,$15972,04/2013,2013,No,Standard
5583,1816,2,Visa,Debit,4005308847294610,10/2018,106,YES,1,$22342,08/2014,2014,No,Traditional
5584,1816,3,Mastercard,Debit,5008326450243575,04/2020,382,NO,1,$21058,06/2015,2015,No,UNKNOWN
5585,1817,0,Mastercard,Debit (Prepaid),5826140028493879,04/2021,787,YES,2,$26,01/2020,2020,No,Personal
5586,1818,0,Visa,Debit,4270247503047583,08/2023,977,NO,1,$24605,02/2020,2020,No,Classic
5587,1818,1,Mastercard,Debit,5941060191494195,11/2021,888,YES,2,$23529,01/2020,2020,No,Standard
5588,1818,2,Visa,Debit,4451428446253891,01/2023,354,YES,2,$20780,02/2020,2020,No,UNKNOWN
5589,1819,0,Visa,Credit,4958653958330137,11/2022,821,YES,2,$3900,04/2012,2012,No,UNKNOWN
5590,1820,0,Mastercard,Debit,5320717372996306,07/2024,264,YES,2,$4392,10/2010,2017,No,Platinum
5591,1821,0,Mastercard,Credit,5376701080589928,10/2020,991,YES,1,$12300,05/2010,2013,No,Prepaid Hsa Substantiated
5592,1821,1,Amex,Credit,337550322941360,04/2024,449,YES,2,$11100,02/2016,2016,No,UNKNOWN
5593,1821,2,Visa,Debit (Prepaid),4336821790834583,11/2020,943,YES,2,$93,07/2019,2019,No,Infinite
5594,1821,3,Mastercard,Credit,5028747805927867,07/2024,278,YES,1,$9500,09/2010,2015,No,UNKNOWN
5595,1822,0,Visa,Credit,4895717164008273,11/2022,687,YES,1,$12000,12/2004,2011,No,Gold
5596,1822,1,Mastercard,Debit,5627821887128376,07/2020,309,YES,2,$11999,01/2007,2015,No,UNKNOWN
5597,1822,2,Mastercard,Credit,5772874140116142,01/2021,811,YES,2,$0,06/2019,2019,No,UNKNOWN
5598,1822,3,Mastercard,Debit,5107765857429099,09/2021,77,YES,2,$18991,12/2005,2011,No,Standard
5599,1822,4,Mastercard,Debit,5141288066109648,10/2024,209,YES,1,$27146,02/2006,2011,No,UNKNOWN
5600,1823,0,Visa,Debit (Prepaid),4405540956453724,10/2024,340,YES,2,$32,01/2002,2009,No,Classic
5601,1823,1,Visa,Debit,4706797634213663,04/2023,754,YES,2,$19103,03/2002,2011,No,Platinum
5602,1823,2,Visa,Credit,4497075414603384,10/2021,609,YES,2,$11400,03/2016,2016,No,Classic
5603,1824,0,Visa,Debit (Prepaid),4573104032868370,10/2023,912,YES,1,$75,10/2005,2007,No,UNKNOWN
5604,1825,0,Visa,Credit,4287715741686227,12/2020,945,YES,1,$12700,03/2010,2020,No,Traditional Rewards
5605,1825,1,Mastercard,Debit (Prepaid),5863932577604198,05/2023,815,YES,1,$61,10/2004,2012,No,UNKNOWN
5606,1825,2,Discover,Credit,6890958566283018,08/2018,17,YES,2,$24400,02/2010,2011,No,UNKNOWN
5607,1825,3,Mastercard,Debit,5523521756936715,02/2023,646,YES,2,$32895,09/2004,2005,No,World
5608,1825,4,Mastercard,Credit,5283200338474521,09/2006,183,YES,1,$14300,02/2005,2010,No,Standard
5609,1826,0,Mastercard,Credit,5867990216480062,11/2023,890,NO,1,$9400,01/2020,2020,No,UNKNOWN
5610,1826,1,Mastercard,Debit,5278235755391641,01/2024,334,YES,1,$11364,01/2020,2020,No,Prepaid
5611,1827,0,Visa,Debit,4579828689268319,07/2023,234,YES,1,$24308,05/2006,2011,No,Electron
5612,1827,1,Mastercard,Debit,5728624930968573,07/2011,308,YES,1,$26328,12/2004,2005,No,UNKNOWN
5613,1827,2,Visa,Debit,4168297207560528,06/2018,37,YES,1,$21655,05/2006,2009,No,Classic
5614,1827,3,Visa,Debit,4656088751958530,01/2022,257,YES,1,$23300,01/2012,2012,No,Classic
5615,1827,4,Visa,Credit,4481314542302614,05/2023,653,YES,1,$15900,07/2010,2013,No,Classic
5616,1827,5,Mastercard,Credit,5747096332409894,03/2023,145,YES,2,$8500,08/2008,2011,No,UNKNOWN
5617,1828,0,Visa,Debit (Prepaid),4938575047755879,09/2020,779,YES,1,$60,01/2020,2020,No,Classic
5618,1828,1,Visa,Debit,4706273875998303,02/2021,662,NO,2,$15234,02/2020,2020,No,Classic
5619,1828,2,Visa,Debit,4756674643883046,10/2022,215,YES,2,$30870,01/2020,2020,No,Classic
5620,1828,3,Visa,Debit,4596537044879993,03/2021,466,YES,1,$30155,01/2020,2020,No,Platinum
5621,1829,0,Mastercard,Debit,5864857498399320,03/2020,31,YES,1,$23088,04/2018,2018,No,UNKNOWN
5622,1830,0,Mastercard,Debit,5932803595236806,12/2024,567,YES,2,$23397,02/2020,2020,No,Standard
5623,1830,1,Mastercard,Credit,5768193861918367,03/2022,263,YES,2,$9100,01/2020,2020,No,UNKNOWN
5624,1831,0,Visa,Credit,4632633126868484,02/2020,343,YES,2,$6600,01/2020,2020,No,Platinum
5625,1831,1,Mastercard,Credit,5608087801127195,02/2020,715,YES,2,$7000,03/2011,2011,No,Standard
5626,1832,0,Amex,Credit,367474243774504,12/2001,558,YES,1,$11600,07/1998,2009,No,Standard
5627,1832,1,Amex,Credit,375207905449012,12/2022,512,YES,2,$0,02/2020,2020,No,Personal
5628,1832,2,Mastercard,Debit,5962520384384662,11/2022,627,YES,2,$14699,08/2016,2016,No,Standard
5629,1832,3,Mastercard,Debit,5891798640440029,07/2022,370,YES,2,$20289,10/2011,2011,No,Personal
5630,1833,0,Mastercard,Debit,5724812856736556,12/2024,821,YES,2,$16474,02/2010,2010,No,UNKNOWN
5631,1833,1,Visa,Debit,4441537373999689,02/2020,193,YES,2,$3356,02/2020,2020,No,UNKNOWN
5632,1833,2,Visa,Debit,4130215809450765,02/2020,602,YES,2,$14679,01/2020,2020,No,Classic
5633,1833,3,Discover,Credit,6308521512097419,08/2020,770,YES,2,$4300,08/2012,2012,No,UNKNOWN
5634,1834,0,Mastercard,Debit,5146038421358947,09/2021,676,YES,1,$946,11/2003,2015,No,Enhanced
5635,1834,1,Mastercard,Debit,5024268943997814,04/2024,101,YES,2,$7720,10/2007,2007,No,UNKNOWN
